username,gender,country,followers,Tweet Sentiment Score,Reply Sentiment Score,F_z,G_z,coher_z,cohes_z,language_score,z_log_replies,z_log_likes,z_log_quotes,z_log_retweets,metric_score,PQ_score
nazim7878,Male,Maldives,34862,0.48,-0.07,0.6725297536387196,0.7603584913681805,0.38620119743797,-0.3274571114439814,-0.18880571854204217,0.11470914972763825,-0.5121113449484627,-0.37817757815666814,0.1293021881828835,-0.16156939629865222,0.0914659353627243
nehashalini2,Female,India,57490,0.04,0.36,-0.3355572350931513,-0.2829670392033981,0.36456342344896486,0.0014286231403800053,0.27507496845594714,-0.052209225963448666,0.22398364440097437,-0.42712844292664626,-0.09092322007587025,-0.08656931114124777,0.0948801627514722
neiphiu_rio,Male,India,92613,0.62,0.2,0.43619992656337053,0.46465203340160116,0.24923395022467137,-0.31051996171887014,-0.1397355935630767,-0.18238752305341965,0.4746332531447782,-0.15634001756033652,0.35176819816003885,0.12191847767276523,0.2465589413492683
nextspaceflight,Male,United States,141476,-0.02,-0.05,0.11760639710565668,0.043331215310510825,-0.04181774140263492,0.06037892283322535,-0.04426635265715702,0.4389763249307122,1.0137837632351048,0.320902269242634,0.430594478422313,0.5510642089576909,0.11398614644227562
nhlqubes,Male,United States,20948,0.28,0.08,-0.8196291947766627,-0.7639333153672154,0.053374455894732345,0.5693532928085571,0.4575025308893248,-0.5598502730440766,-1.0137888549294762,-0.5367692979668641,-0.7214336139909411,-0.7079605099828395,0.07626063177108758
nicknmyap,Male,Netherlands,12206,0.62,0.56,0.054838716675181746,0.17467085579443867,0.10231413158558635,0.18259897948647974,0.04352674794953213,-0.5148037888386718,-0.2028381233759899,-0.3611019462932225,-0.3569089312140109,-0.35891319743047384,0.1993297250272412
nikeadeyemi,Female,United States,465334,0.5,0.51,-0.39689837733202443,-0.4555799694425224,-0.23856946179729213,0.025257832422973667,0.07425129190953746,0.4604463996536602,0.9483868030388376,0.42656106444445885,0.813227394290745,0.6621554153569253,0.4133142414120926
nikkihayes,Female,Ireland,22340,0.18,0.37,-0.5718870621685,-0.4901452814631788,-0.11094902632124086,0.40279868545411707,0.25676077335919506,-0.09211427153807246,-0.13457787762486467,-0.5165273174374032,-0.9391864237959519,-0.42060147259907305,0.06237786385799024
nilatanzil,Female,Australia,20247,0.42,0.5,-0.3298510823267445,-0.3386817077756302,-0.06266066522905854,0.07874489657444148,0.12350820869885126,-0.7772349141073679,-1.260083131158399,-0.5367692979668641,-0.6744560387336876,-0.8121358454915801,0.02701850123676034
nirmalchettri03,Male,India,15785,0.72,0.5,-0.6018443641921358,-0.603283657520902,0.18182231257909112,0.3437871550908277,0.38236803105953293,-0.6433576439844562,-0.9314465085065702,-0.5367692979668641,-0.6483328284678683,-0.6899765697314397,0.25521626688499993
noelleinmadrid,Female,Spain,11833,0.08,0.27,0.30400738747494604,0.31720470116021066,-0.3813611134964048,-0.26220583691785904,-0.32790829914063857,-0.6896212692267722,-0.9284211296281139,-0.4984554946051112,-0.8280042083622031,-0.7361255254555503,-0.23690387110607913
ntrmurali9999,Male,India,41333,0.6,0.49,-0.4582395195708977,-0.5681201818806051,0.34293871597604075,0.0035815657748063633,0.33217567360470746,-0.1705754279549464,0.42844247002739494,0.2786097954899981,1.6755462253889286,0.553005765737844,0.5024041435158733
nyandeng17,Female,Canada,21016,-0.12,-0.01,0.05674076759731737,0.11391452242809334,-0.37896248375756825,-0.3882988174541411,-0.25765843951586015,0.22801685749668332,0.06405592618297157,0.03082591632690636,-0.3534789633869352,-0.007645065845093484,-0.12770879831603144
oamollo,Male,Kenya,651361,0.0,-0.24,0.30923802751081875,0.22615565305635552,0.34174136366673985,0.1813820133956336,0.05758597458694144,1.454660542008803,1.0855293589391966,1.2177917360497081,1.0621053826533347,1.2050217549127606,0.3065312311042726
officeofknath,Male,India,1417903,0.52,0.37,0.1865557430330724,0.18184881923012491,0.6787252339060101,0.17603180371913202,0.23254484947329637,0.09706690066594886,0.5319802857806608,-0.02523221694890712,0.7361673442194809,0.33499557842929584,0.3800123494493129
officeofssbadal,Male,India,431336,-0.4,-0.07,0.7500383287157452,0.733142046674536,0.0345999780399485,-0.616773460348151,-0.40784040413582795,0.7441349268303651,0.7294072164053865,0.2352720981162738,1.0602413242799154,0.6922638914079853,-0.11278614838875206
officialsauravd,Male,India,38039,-0.36,-0.3,-0.032655625743056124,-0.021355907556329302,0.10883994506454271,0.003730376107583915,0.05621433172588364,0.1884562947742962,0.5279310672463711,0.23938661791122456,0.4197200681484145,0.34387351202007665,-0.056167322477215745
offl_lawrence,Male,India,1019542,0.88,0.35,-0.4083106828648382,-0.4417367542451272,0.2086416685009754,0.08343046659307092,0.2668096410029685,1.8603708665534264,2.3985833964658783,1.7314632534464596,2.307689238848983,2.074526688828687,0.9681745645080623
okyeamekwame,Male,Ghana,311914,0.46,0.38,-0.6251444879882971,-0.6310128138885234,0.1375574128352672,0.243840442769701,0.3544356814733886,-0.06726108182428399,-0.377782190919713,-0.19626459019595438,0.01811738893475477,-0.15579761850129914,0.2703812998166918
olarollen,Male,United Kingdom,11980,0.62,0.19,-0.22333623068715053,-0.2954430232701863,0.09558316908463366,0.5957405466450381,0.253926548496025,-0.4768341245229311,-0.6490550899140167,-0.46544224628839936,-0.5485657252792059,-0.5349742965011383,0.19993439042352293
paoloardoino,Male,Canada,202963,0.06,0.08,0.029161029226351064,0.011671269442394267,0.08270471961390202,0.2372543325800246,0.070617318649421,1.1705853175557437,0.8653064847227928,0.5864109324733734,0.41796485116381105,0.7600668964789302,0.23920191971455884
paperboyprince,Male,United States,11026,-0.02,-0.05,-0.5457338619891359,-0.3536785242394748,-0.15275280984715725,0.4220020460814805,0.22238729629812146,-0.6800412764407163,-0.6452881856277602,-0.48568422681786017,-0.781000724549163,-0.6480036033588753,-0.10578471195028238
papethegreat,Male,United States,48796,0.44,0.32,-0.8476844458781632,-0.7546190532899559,-0.17447869757377635,0.3714963548909681,0.33427503104112755,0.7460056253570764,0.5728160865252869,0.009104646479320943,0.14241335788349382,0.36758492906129453,0.3841787415776619
paro_nair,Female,India,768145,0.78,0.54,-0.4301842684693976,-0.4908716230013136,-0.11310707488957299,0.14931073583006949,0.16276176005113535,0.4465211841886626,0.9637283192955407,-0.12522770269861874,0.8770312959745497,0.5405132741900335,0.522956846562849
parthjindal11,Male,India,64753,0.5,0.28,0.8194631873736948,0.7684764262061584,-0.14380977916402127,-1.2344483883724295,-0.6271001881728185,0.7204824187688316,1.2900340038754292,0.5493276970483512,0.7970648143754747,0.8392272335170216,0.23567675192740986
pascalidou,Female,Greece,44041,0.14,0.04,-0.24378327810010825,-0.0647227699802677,-0.07451754474420086,-0.12748266843356842,0.024303708843665194,-0.3650795916750154,-0.39939280024409185,-0.43025884027451866,-0.3848688945385988,-0.39490003168305626,-0.03343389526766449
peterswitzer,Male,Australia,12208,-0.14,-0.05,0.01489564731033405,0.17219274937021345,-0.14688577523712248,-0.07207013160123618,-0.09485630554521782,-0.4670295193502038,-0.7143649398105225,-0.4324289979716874,-0.7398966255578224,-0.5884300206725591,-0.23406439683170513
petit_elefant,Female,United States,11306,-0.16,-0.12,-0.49104989797773696,-0.4542554642847469,-0.4077860266791712,0.17929791484939295,0.06548568812000587,-0.3494725372584815,-0.48847181441561033,-0.32389216378458385,-0.8386329216439691,-0.500117359275661,-0.17538363338291352
piyushgoyal,Male,India,11769798,0.62,0.22,0.6753828300219229,0.6587561279749531,0.24077693854310003,-0.3750994511474144,-0.24719957661631511,1.611339676603728,1.6881329750083487,1.6208926118748728,1.8178614460381077,1.6845566773812644,0.6059792963604216
pokoumou,Female,United States,10489,0.26,0.64,-0.3788288935717364,-0.32107860696906615,0.12850982068127298,0.32199197622947684,0.261558852286832,-0.7822796448881754,-0.747663109593368,-0.5037560496501523,-0.750131492061313,-0.6959575740482523,0.040478262173986534
pramodkvarma,Male,India,12757,0.62,0.3,-0.012208578330098365,-0.06139014409941331,-0.05118502854237564,0.35093037107575137,0.05951365070717087,-0.5159957219532063,-0.8071139730653699,-0.30836576711447067,-0.45603322986856926,-0.5218771730004039,0.15038480196205029
president1trump,Male,United States,33596,-0.34,-0.25,0.0914531969262921,0.07503388715145891,0.28100620584968505,0.27691482528899053,0.13284609960463864,0.3394236696857297,0.13037520509633463,0.3542495205190562,0.4944832164323175,0.3296329029333595,-0.026237944385268542
presidentofbg,Male,Bulgaria,15661,0.18,-0.16,1.1589792769749,1.381295054527881,0.16241706472306083,-0.48578270659464307,-0.5180130039749626,0.4022261916389629,0.05209357117005841,0.10497028648266919,-0.012111188938025557,0.1367947150884162,-0.05720522242038474
priyankac19,Female,India,1264106,-0.14,-0.24,0.6478030916509566,0.42286603197242706,0.3625258077977264,-0.25879523511265945,-0.14337625459597095,2.063973851604718,1.7253280574244374,2.1160036010608483,1.6135020104740305,1.8797018801410088,0.3589125936564609
prokopp,Male,United Kingdom,13970,0.0,0.29,-0.23950366352530317,-0.30027105820014205,-0.15472017568070826,0.4246909137985197,0.1249283173650258,-0.8208895348582561,-1.1462212959263531,-0.5367692979668641,-0.8844539425212595,-0.8470835178181837,-0.15979238424503817
prospectinsider,Male,United States,14306,-0.04,-0.04,-0.731659339627891,-0.6885219733196773,-0.04337279269446192,0.31749264155966544,0.33449941045448334,-0.24175056802145758,-0.23083749502378748,-0.36356226817152076,-0.8284083543946626,-0.41613967140285696,-0.021685094714369246
ptushaofficial,Female,India,152338,0.76,0.78,-0.16437265210094673,-0.1532509856870661,-0.1214184602820913,-0.38579232915067474,-0.061088955743980815,-0.10249122343060778,0.5659598558352184,-0.183959804152584,0.2132069013035154,0.12317893238888551,0.3554680463740272
pudiharicharan,Male,India,78829,0.62,0.06,-0.24045468898637093,-0.25933957622759723,-0.06837271774102727,0.0856353970471606,0.08784835663169224,-0.6407624737291865,0.42316376106980386,-0.2876047369175888,0.18972468594959185,-0.07886969090684501,0.25763708426279647
pwilsondmk,Male,India,59650,0.02,0.07,1.6430512366584122,1.5046449380923252,0.4554335760125886,-0.7401385721213347,-0.6092341488259876,0.37708029784282837,0.6688551976149548,-0.025420652265927764,0.8846912378519854,0.47630152026096007,-0.05219486458255623
quraishisanober,Female,Pakistan,22425,-0.04,0.71,0.2769031618345135,0.12421148188047675,0.4409687496046468,-0.13305716082400637,0.054283970938655716,-0.5568705869974508,-0.35745719816699795,-0.21650657072541524,-0.17882875107263937,-0.327415776740626,-0.04606875290355978
radharamndas,Male,India,48660,0.08,-0.03,-0.1781625212864299,-0.1772202564455188,0.020861719876337014,-0.7042932409474928,-0.061343178208482965,-0.22952398540278995,-0.05627651065776197,0.15371769510818856,0.09023756767428086,-0.010461308319520581,0.009481719457574969
rajazzmantra,Male,India,21714,0.44,0.46,-0.30940403491378665,-0.663057293512123,0.02199961845385996,0.0703279762755231,0.18199238246199684,-0.7889955736366222,-0.7120451012056789,-0.46014169124335824,-0.6479883644061666,-0.6522926826229568,0.09052454408285988
rajubistabjp,Male,India,40570,0.42,0.19,0.23458252881699643,0.14946253182387345,0.3204779008317527,-0.045351160657307925,0.033799916373753326,-0.1190997632475294,0.35091084249850657,-0.05748881934060906,0.6170730659067266,0.19784883145427373,0.23710218277569445
rajudas7777,Male,Bangladesh,10819,-0.64,-0.42,0.6501806553036263,0.48268239393647994,0.6539338932241441,-1.4622440479983216,-0.27419768829474245,0.5020386829223166,0.9382704436256415,1.0836187926823238,1.4301955924405687,0.9885308779177124,-0.11212658700899462
rameshlaus,Male,India,767064,0.36,0.16,-0.20431572146579438,-0.40452243190892,0.9984353150622259,-0.24399064748243504,0.45232295615903373,0.20623652972256767,1.4229083720736375,0.31364471228397406,1.2803052477302757,0.8057737154526141,0.48914031571086364
raokavitha,Female,India,1283798,0.38,0.29,0.1313962662911398,0.09370513727880976,0.09591993875085991,0.08385001578166444,0.006348585041453945,0.3514721346897997,0.3733945247485481,-0.02557034528608459,0.39797829945942864,0.274318653402923,0.236984238863167
rashmidvs,Female,India,165531,-0.38,-0.3,0.3296850749237767,0.08127187918485305,0.294172763637424,-0.18210685896033627,-0.02578497673271598,1.6303877971371963,2.026668258180604,1.847332215941302,2.2497074676010604,1.9385239347150405,0.3098954906589453
ratnaprabha_ias,Female,India,67001,0.62,0.16,0.051985640291978295,0.116905340526296,-0.02543415771847123,-0.14006602776846538,-0.06547309478130467,0.19582109918174376,0.4756955969835924,0.0008479014199005075,0.26574328422151755,0.23452697045168872,0.2949898141785308
ravbogard,Male,United States,12493,-0.14,-0.09,0.12141049894992793,0.21423510663637646,-0.5898078599435043,-0.5441356655754988,-0.4025969374411176,0.08199449682026284,0.3422029750245042,0.03672612647212127,0.010744479251814678,0.1179170193921758,-0.15179982638429132
realsalehug,Male,Uganda,25659,-0.02,0.03,-0.3298510823267444,-0.4448984762346557,-0.10115932713463804,0.4647704203670381,0.19593552554104132,-0.4590590611245517,-0.42475523811181126,-0.37529122470376014,-0.6071566443470326,-0.4665655420717889,-0.06436072785563483
rebekahradice,Female,United States,124550,0.52,0.42,-0.24378327810010825,-0.26416761115755283,-0.7830658912008606,0.0015899416972826321,-0.21335662359509988,-0.33356610242256013,0.20335583159639145,-0.2770036268275066,0.09981232866782416,-0.0768503922464627,0.14578041485985435
redban,Male,United States,246912,-0.34,-0.13,-0.6665140955447468,-0.5240697038913631,-0.48906839107526834,0.08275759083360107,0.07328536078917317,0.5845804013309762,0.30604547621062905,-0.2454083891340812,-0.3941582375114611,0.06276481272401582,-0.10482318858224413
reillyusa,Male,United States,17491,0.26,0.06,-0.12110099362236172,-0.13240071094531047,-0.183154565104939,0.09099436486269934,-0.005492583888196167,-0.18165126353970382,-0.28665739788434264,-0.3760433717776423,-0.8263405626876384,-0.41767314897233176,0.0009339375904582172
repbost,Male,Philippines,17571,-0.1,-0.57,0.8085263945714154,0.7256222754561982,0.02566941899235329,-0.500841100281162,-0.40502059837633547,0.7083781003106181,-0.26867686474514285,0.04826949127785458,-0.1758428466847552,0.07803197003964363,-0.17049818700298972
repjamescomer,Male,United States,69176,-0.02,-0.51,0.1261656262552668,0.1319876089358036,-0.1347760228089787,-0.1011838457692625,-0.1251956270476044,1.394636611241513,0.7121628681715514,0.8122203683680208,0.8379100630936308,0.9392324777186787,0.16374943131538836
repkevinhern,Male,United States,17138,-0.46,-0.53,0.4461856939045826,0.44811708191582356,-0.16620168021720388,-0.3764161086405502,-0.3204313101779488,0.8276896558606505,-0.12858258456643756,0.1687653467240865,-0.07772814292825303,0.1975360687725116,-0.2572453758602568
repullze,Male,United States,90028,0.38,0.07,-0.7359389542026963,-0.6340890839323894,-0.13169680267933564,0.2945957677437233,0.2904310271310581,1.1936860204383395,1.3865927068954875,0.23386427364161258,0.2182166977828647,0.758089924689576,0.43215178931171144
richardangell,Male,United Kingdom,21150,0.18,-0.08,-0.23332199802836243,-0.17521213572243982,-0.3114305779210167,0.21579853520738254,0.006105288853822527,-0.3988552193653803,-0.5577160035121385,-0.3167354408125462,-0.5117072760045476,-0.446253484923653,-0.041731784574766506
rightwingchora,Male,India,47060,0.34,0.33,-0.07402523329950553,-0.22203980194572703,-0.039544317112378054,0.47022184366759867,0.12263819207299288,0.2446987491959855,0.029380597439499834,-0.08034214755052133,-0.13893516699875375,0.013700508021552583,0.19271658462728603
rinkisethi,Female,United States,15008,-0.1,0.07,-0.03645972758732732,-0.0526313196689627,0.04489317863364132,-0.5310130555431709,-0.07204428941208316,0.4933020332216468,0.6286208384857821,0.35523067824979576,0.04355005275561896,0.38017590067821094,0.03693068834592779
rio_raj,Male,India,981957,0.56,0.38,-0.288481474770295,-0.4388313880925876,0.49347597625544104,0.24094722491140297,0.3760074167248043,0.8624539786863472,1.036330203153997,-0.029839029618903178,0.8532131112035323,0.6805395658562436,0.5259371164815022
rizwanakhanmim,Female,India,170112,-0.08,0.36,1.1028687747719,1.0490151638175673,0.817704301649422,-0.19813910723813663,-0.14830824960118527,-0.4602709032374864,0.41567009950288525,-0.46880152912256323,0.20686212494567774,-0.07663505197787175,-0.0776512378748235
rob_oliphant,Male,Canada,12936,0.58,0.38,0.04485294933396979,0.06512146145455876,-0.08977326486938297,0.05061284207312841,-0.04575476847877431,-0.7619108306395458,-0.8949182523485755,-0.4265614737401404,-0.5276958338014227,-0.6527715976324215,0.07408067004826231
rob_roos,Male,Netherlands,88213,-0.14,-0.28,-0.11396830266435323,-0.10450065068636294,-0.07321277621044217,-0.4079035433966862,-0.06622526329557188,0.40224510368259664,0.2952775876369844,0.641289738328915,0.556613858864791,0.4738565721283217,0.02859656404340886
robbierichmktg,Male,United States,23156,0.48,0.8,-0.4149678610923128,-0.4716876611999854,-0.1350258261747577,0.647717921082921,0.24719237819437376,-0.8137068246985207,-1.163233353670987,-0.5495405657541151,-0.9538920057861625,-0.8700931874774466,0.0886344165889505
robertegger,Male,United States,10075,-0.2,0.24,-0.18244213586123498,-0.08095863965622495,-0.2914580557124061,-0.0603918763886157,-0.0658330928386926,-0.6936752652677711,-0.4792708385434525,-0.3866444818677246,-0.7090464929882373,-0.5671592696667962,-0.22953974526830684
robertsyms,Male,United Kingdom,14329,0.16,-0.5,0.30781148931921715,0.4002639923445811,-0.0146085488442824,0.17624780704309148,-0.10296370415931794,-0.40851548394723813,-0.8556681113652534,-0.3157053401948705,-0.5026375357814256,-0.5206316178221969,-0.12204701570334461
rorystewartuk,Male,Jordan,517888,0.2,0.03,0.4243121083000231,0.5333981236874304,-0.26711510760525836,-0.11375116011652694,-0.31022971992415876,0.7825657525010078,0.568646746930813,0.9215155313570507,0.6715348584473,0.7360657223090428,0.17244751460001306
roxeyna,Female,Maldives,92235,0.0,-0.12,0.07243268770493606,0.2547393288806065,-0.0516387337082916,-0.02792886025336963,-0.07344500473353205,-0.09503638136254527,0.0926046707915068,-0.05669296466781148,0.7372521354634781,0.16953186505615708,0.014349464843979658
royngerng,Male,Taiwan,10716,-0.24,-0.23,0.5099043997961252,0.512462397000012,-0.3006260560295727,-0.532413849526383,-0.4309507519559444,-0.6518397359640304,-0.8923785072798931,-0.4080755875341805,-0.7407664263452406,-0.6732650642808362,-0.4051014916569924
rsanghvi,Female,United States,35746,0.6,0.34,-0.13298881188570932,-0.28980319485643263,-0.26901223298355564,0.22537461698128983,0.006346993254191779,-0.43154540943228015,-0.27185074944003806,-0.3516899613401354,-0.5770361565731136,-0.4080305691963917,0.1568964556771596
rseanroldan,Male,India,118203,0.4,0.34,-0.56332783301889,-0.5826042866704723,-0.10780647989659677,-0.009230605028983256,0.18229006560827885,-0.09938844742899214,0.6101218811440734,-0.01700485828168706,0.14320096144676278,0.15923238422003927,0.2714951157374935
s_hammond,Male,United Kingdom,20926,0.14,-0.07,0.2131844559429708,0.33138972414025736,-0.09258895286824508,0.15999174252196643,-0.1021315418398218,-0.3146285720661221,-0.5704998866003202,-0.10967799625096313,-0.24346807896553066,-0.309568633470734,-0.05553162091963003
sadhgurujv,Male,India,4077290,0.32,0.36,0.49944311972437966,0.6253016912479147,-0.031545906051922,-0.43751185611871163,-0.31248383868661644,1.870930826979223,2.0070194701701443,2.8360987956301944,2.6329026667275515,2.3367379398767785,0.6364393333632097
salmankniazi1,Male,Pakistan,47958,-0.36,-0.33,0.7134238484646347,0.6483309906040752,0.023312668169068528,-0.3502488090928302,-0.3395849481507366,0.19118096067426507,1.0832174026109558,0.24052937646566433,1.3505367024344195,0.7163661105463262,-0.08328395680863941
salmawysalma,Female,Egypt,21900,-0.18,-0.06,-0.3417389005900918,-0.36431729147451025,-0.04785408802937341,0.15062205935510836,0.1499361759837509,-0.27327128147912555,0.36489743309452044,0.2869597737883335,0.21194746842850748,0.14763334845805892,0.006889189909640002
samiarqazi,Male,Pakistan,107798,0.32,0.36,-0.03170460028198834,-0.07202891133444843,0.19361425714790428,0.08338970372430196,0.11083791482206344,-0.4851110469253911,-0.837837617964637,-0.5292985852246542,-0.24937299242473698,-0.525405060634855,0.047900109287905265
sandra_sully,Female,Australia,122958,-0.22,-0.47,0.2374356052001998,0.14399360730144573,-0.03416002796406114,0.19575447233259344,-0.060143159009310325,-0.5157860427991315,-0.8550236246236538,-0.22710768081549756,-0.5249025469434546,-0.5307049737954344,-0.2622191911516517
sandy_carter,Female,United States,90059,0.54,0.39,0.05769179305838509,-0.08241132273249478,-0.17458911349964407,-0.40385663536144273,-0.15967337811641222,-0.08831428042153082,-0.05522101058914213,-0.2897748946147576,-0.36335758276241514,-0.1991669420969614,0.137806251040836
sanggitat,Female,India,17160,-0.24,-0.16,-0.15391137202920105,-0.143253108044503,0.401664302988858,-0.3675737840751925,0.14764968679371532,0.31504374289927134,0.6134684007131649,0.06685586492643986,0.7078293076334822,0.4257993290430896,0.04674473829888699
sania_kamran,Female,Pakistan,11199,0.22,0.32,-0.37692684264960064,-0.4467356930664089,0.70434997513648,0.27583385106300723,0.4946583823687147,-0.4658395873468143,-0.41095910849817924,-0.5367692979668641,-0.6167944424664327,-0.5075906090695728,0.12549986244322126
sanjayjaiswalmp,Male,India,161818,0.66,0.0,0.6986829538180843,0.6600379071598972,0.20142428321121567,-0.9374153632028543,-0.3825220362174994,-0.641445871023597,0.0473834559151957,-0.46014169124335824,0.2773022461729542,-0.19422546504470156,0.1006870228735748
sarahgreenld,Female,United Kingdom,11515,0.04,-0.05,0.597874254944897,0.420772459303685,-0.16681164509269275,-0.5090064879128401,-0.38996547803348264,-0.13131563318959483,0.2990592464123254,-0.0279531531068454,0.2949116518417013,0.10867552798939661,-0.07632076141269563
saraledterman,Female,Iran,15127,0.3,0.42,0.31399315481615797,0.18501054121965346,-0.4520050656342223,-0.06427240728821415,-0.30635550827814445,0.24074900351724232,0.1395647593401643,0.11168435329986906,-0.13263584943205925,0.08984056668130416,0.0715534891868827
sarawahedi,Female,Afghanistan,61648,-0.3,-0.32,0.11950844802779226,0.13297030631092743,0.08849812236281564,-0.42769299069915995,-0.09928891423413608,-0.04972223823351403,-0.016521660160295673,0.15888338016108045,-0.014994153623863795,0.01941133203585176,-0.16093384126127785
sasha_gong,Female,United States,105819,-0.22,-0.08,0.25170098711621697,0.29097095384169014,0.38642285108247987,0.33831713309082195,0.11762517553212229,-0.14809045327029297,0.06837598863349906,-0.2872666532173744,-0.05185425404584726,-0.10470884297500387,-0.08288965808411429
sayandebchatt,Male,India,14031,0.18,0.21,0.19321292126054693,0.3148974986273113,0.529308304173728,0.2466727791360574,0.17160425125580747,0.05474575538794582,0.3642312149823415,-0.07597470554656885,0.1813499956689997,0.13108806512317955,0.16675329165753713
seanhyson,Male,United States,10274,0.12,0.38,-0.6612834555088738,-0.5609422184449184,-0.4107438449778264,-0.03463792482254747,0.0832541355415139,-0.7163110557017088,-0.8034136604159255,-0.5239980301796131,-0.737014340791616,-0.6951842717722162,-0.08181982728059987
seifsharifhamad,Male,Tanzania,155463,0.34,0.14,1.1542241496695613,1.2003932855594528,0.027249026322188997,-0.5480103983236575,-0.5650090425926698,-0.12962086668007664,0.3697522670899337,-0.15841726857808194,0.3343668551609035,0.10402024674816975,-0.0004976510907584875
sellomkn,Male,South Africa,206367,0.02,0.4,0.015371160040867925,0.028676206629317833,-0.2004540043230957,-0.3442256058183758,-0.15650569156810562,-0.43911641964578835,0.047799183180561026,-0.17408133745561613,-0.0764999334688342,-0.16047462684741945,-0.05907036418228655
shaft,Male,United States,16922,0.02,-0.36,-0.46537221052890637,-0.3529949086741716,-0.5234931938769507,0.22334109373283265,0.010182095221875298,-0.5182605534189516,-0.4389548156120494,-0.32645709767193354,-0.4716989151458551,-0.4388428454621974,-0.11665608279898676
shaheensayyed_,Female,India,10740,-0.08,0.17,-0.07259869510790389,-0.05314403134294029,-0.2168293715893454,-0.01182402807293148,-0.06200254258365923,-0.8032984752051258,-0.8502377101085041,-0.5495405657541151,-0.7467488093446528,-0.7374563901030997,-0.2264648603008727
shaherose,Female,Russia,13898,0.32,-0.22,-0.43113529393046535,-0.5206943520376772,-0.2197278790098899,0.44028635810464967,0.18157614339988137,-0.6919613799358609,-1.1004222031948574,-0.5495405657541151,-0.8413632282483026,-0.7958218442832845,-0.027482618050856715
shahzadirai,Female,Italia,13387,-0.06,0.15,0.5165615780235998,0.6583715942194699,0.12407927416641291,-0.13921419134235305,-0.19901676143093236,0.6758172287788153,0.7387518935264751,0.46253263879329576,0.3361555066931845,0.5533143169479424,0.062123550807705895
shannonkoneil,Female,United States,15114,0.22,0.17,0.08004089139347847,0.22380572455062497,0.043176638766905036,0.6174528380928735,0.09436838325223079,-0.6948254439734698,-1.189839818842842,-0.5198866002715671,-0.5591017540895461,-0.7409134042943566,-0.060417836097919904
sharonhodgsonmp,Female,United Kingdom,35095,0.14,0.07,0.43572441383283667,0.4467498507852167,-0.302823492622425,-0.2645113706263842,-0.3494239804026194,-0.5004352345735872,-0.4005009176536294,-0.33891869355288434,-0.07080035620973563,-0.32766380049745925,-0.12724314424515062
shaziabuttpmln,Female,Pakistan,19283,0.16,1.0,0.24884791073301346,0.28191304760141933,0.42727378404262295,-0.09252144227864889,0.0495595471812734,-0.9061630690297631,-0.7683949046025925,-0.5165273174374032,-0.06671815261526932,-0.5644508609212573,-0.012244851075932303
sheriffmina,Male,United States,20851,0.24,0.21,-0.06356395322775969,0.014576635594933931,0.26210050955652625,-0.23964745518712455,0.07452223519402015,-0.018397964872158806,0.3188845847132711,0.3533367628516749,0.1941782134441564,0.21200039903423584,0.181856770316765
sherriematula,Female,United States,13082,-0.1,0.0,-0.0840110006407174,-0.052246785913479483,-0.06725947682395424,-0.6097606814825386,-0.1184279482425263,-0.48061546667065264,-0.30804492106104375,-0.1538854772123203,-0.2318748018909142,-0.2936051667087328,-0.1489296761499411
shetty_rishab,Male,India,447258,0.82,0.48,-0.1253806081971668,-0.6444714953304356,0.9669016218584434,0.6849780383637047,0.625817588408312,0.13695664232623855,0.53633727687276,0.09291338383950785,0.21072165508790155,0.2442322395316021,0.6008033364053942
shroud,Male,United States,1974549,0.2,0.25,-0.8510130349919005,-0.8445572261001925,0.12156985130849957,0.6316286779495798,0.5147133092209052,1.6702135737176826,1.8712240051840983,0.9356800315158528,0.984682383520426,1.3654499984845148,0.5882764923874002
sikhfeminist,Female,United States,16081,-0.24,-0.31,0.13567588086594487,0.20487811858628532,-0.48401333483005077,-0.23515996255273666,-0.3018279025609797,-0.5496189860151467,-0.4009976374301268,-0.41818293971743975,-0.798448219958193,-0.5418119457802266,-0.33750135721335056
silviapencak,Female,Canada,18968,0.26,0.33,-0.27231404193214237,-0.3326146196335622,-0.5322229242704555,-0.4311534778078602,-0.18416419072675524,-0.8972664735381176,-1.3140711029921923,-0.5495405657541151,-1.0122454324838814,-0.9432808936920775,-0.17056948064104593
simon_ekpa,Male,Finland,85345,-0.26,-0.13,0.3016298238222764,0.291782747325488,0.09916402722326689,-0.747044476014466,-0.22941050619281816,2.257186337789356,1.7405890605600873,2.1795585673028093,2.708915949668721,2.221562478830243,0.3760674678497153
simonkigondu,Male,Kenya,14781,-0.16,-0.13,0.35821583875581053,0.3989394871868058,0.25169123222354,-0.38645279073503275,-0.12397276560301443,-0.5749960158728805,-0.6884245212433484,-0.34085996576376165,-0.2868730003217227,-0.4727883758004283,-0.22588892363101143
siva_kartikeyan,Male,India,7776452,0.9,0.6,-0.11396830266435319,-0.421356465204518,0.8288202857871493,0.17210360246432488,0.44227497212748246,1.9557209269448104,1.5776467012115867,0.8433481632016534,1.9432520630963162,1.5799919636135913,0.9176804825416426
sixfoot_ant,Male,Australia,23130,0.4,0.44,-0.3731227408053294,-0.25540878672710227,-0.10026578110719052,0.5886898109386448,0.21510935065916192,-0.054165755568281855,0.7837423879809549,-0.3495198036429666,0.6542190655459188,0.2585689735789064,0.31117504859247525
